typeNameIndex,cityGuid,totalArea,classCount,teacher,student
1,"f856bdb7-4a32-479e-865f-4d7a85707d74","9522","41","109",1189
1,"f856bdb7-4a32-479e-865f-4d7a85707d74","2730","21","51",609
1,"f856bdb7-4a32-479e-865f-4d7a85707d74","12318","30","70",870
4,"26937350-5bae-40e5-8ae4-c5ba210667d7","60000","50","177",1300
4,"ccfc87df-c72a-42e7-894f-60b620e83c5f","65307","56","164",1456
4,"26937350-5bae-40e5-8ae4-c5ba210667d7","77615.96","57","231",1482
4,"85ca2fb8-116f-45af-86b3-5312838b4201","38000","47","194",1222
4,,"12673","48","188",1248
4,"359168dd-ec18-4243-87e5-95740bb14ca7","3.25","32","196",1056
4,"d65a260b-3e0a-4cbb-ab9e-10f2e0135bc8","67367","54","224",1782
1,"f856bdb7-4a32-479e-865f-4d7a85707d74","3601.8","14","40",462
1,"f856bdb7-4a32-479e-865f-4d7a85707d74","2000","17","52",561
1,"f856bdb7-4a32-479e-865f-4d7a85707d74","5367","12","41",360
4,"f856bdb7-4a32-479e-865f-4d7a85707d74","23280","39","171",1170
4,"359168dd-ec18-4243-87e5-95740bb14ca7","4.7","46","183",1380
4,"85ca2fb8-116f-45af-86b3-5312838b4201","53333","35","151",1050
4,"d65a260b-3e0a-4cbb-ab9e-10f2e0135bc8","85000","78","230",2340
4,"d65a260b-3e0a-4cbb-ab9e-10f2e0135bc8","76000","47","202",1410
4,"85ca2fb8-116f-45af-86b3-5312838b4201","101431","60","270",2220
4,"f856bdb7-4a32-479e-865f-4d7a85707d74","6928","23","46",851
4,"f856bdb7-4a32-479e-865f-4d7a85707d74","32428","25","100",925
4,"85ca2fb8-116f-45af-86b3-5312838b4201","66700","56","203",2072
4,"2ccf6c00-9d41-4610-b172-6bc5a4deca92","82507.9","55","205",1320
1,"f856bdb7-4a32-479e-865f-4d7a85707d74","5800","28","62",672
4,"f856bdb7-4a32-479e-865f-4d7a85707d74","6527","20","59",480
4,"f856bdb7-4a32-479e-865f-4d7a85707d74","7129","14","36",336
4,"f856bdb7-4a32-479e-865f-4d7a85707d74","25292","29","89",609
4,"85ca2fb8-116f-45af-86b3-5312838b4201","62698","48","182",1008
4,"85ca2fb8-116f-45af-86b3-5312838b4201","76326","46","181",966
4,"f856bdb7-4a32-479e-865f-4d7a85707d74","20500","21","101",588
1,"f856bdb7-4a32-479e-865f-4d7a85707d74","3800","7","16","281"
0,"999e0999-d61b-42e9-840e-8edc79ebfb4c","18676","24","116",672
0,"f516084c-6299-4a20-a7bb-aa0423d07dc3","8000","17","80",476
0,"991472bc-49bb-4d1e-9765-4ab1254a441f","11721","20","81","700"
4,"991472bc-49bb-4d1e-9765-4ab1254a441f","64032","56","234",1568
4,"99ab00a3-db05-41a0-9a91-49260b6d45a5","233450","36","175",1008
"5","KM-A576A822-F9A8-4CE8-993D-2322D966120A","19343","44","104",1232
4,"fff070d0-e707-4b47-989e-2e827810b1bd","80920.44","72","283",2520
4,"25a29655-85d8-4c7e-a4e6-a8b92907e272","114057","54","170",1890
4,"991472bc-49bb-4d1e-9765-4ab1254a441f","80040","70","292",2450
4,"e89a1605-a426-44a2-977e-0176de0065df","92046","56","225",1960
4,"65cd024c-a909-4078-858f-e7e3a497ccad","26966.81","18","84",630
"5","9a1b4de7-89e1-4a24-9c33-3404c4d736ff","101917.6","38","137",1216
4,"991472bc-49bb-4d1e-9765-4ab1254a441f","31882","42","170",1344
0,"2f257ccc-8d9a-4f24-8e21-22f2742d09de","1436","14","57",546
4,"65cd024c-a909-4078-858f-e7e3a497ccad","54980.81","40","175",1560
1,"KM-A576A822-F9A8-4CE8-993D-2322D966120A","7304","19","44",741
4,,"42327.82","52","201",2028
4,"559b19b2-89e5-4946-bd51-756b616897e5","60030","37","186",1443
4,"25a29655-85d8-4c7e-a4e6-a8b92907e272","1335334","37","154",1332
4,"8147d5f4-977e-4bff-928a-1bbfcccd0464","56695","28","119",1008
1,"KM-A576A822-F9A8-4CE8-993D-2322D966120A","10964.77","30","116",1080
1,"KM-A576A822-F9A8-4CE8-993D-2322D966120A","11339","30","93",1080
4,"f516084c-6299-4a20-a7bb-aa0423d07dc3","40020","35","155",1260
4,"559b19b2-89e5-4946-bd51-756b616897e5","31082.2","48","185",1728
1,"KM-A576A822-F9A8-4CE8-993D-2322D966120A","20010","30","85",1080
1,"KM-A576A822-F9A8-4CE8-993D-2322D966120A","9271.3","25","70",575
0,"KM-A576A822-F9A8-4CE8-993D-2322D966120A","1997","10","47","380"
4,"KM-A576A822-F9A8-4CE8-993D-2322D966120A","61317.31","37","158",851
4,"KM-A576A822-F9A8-4CE8-993D-2322D966120A","120060","44","197",1012
"5","KM-A576A822-F9A8-4CE8-993D-2322D966120A","77372","28","131",840
0,"68803dcb-9459-4104-a19e-ded19779cdf5","3330","8","33","260"
0,"68803dcb-9459-4104-a19e-ded19779cdf5","1222","9","36","326"
0,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","4464","24","78","700"
0,"fe58bc41-2630-4e27-a4de-8956a716a56e","5433","8","25","227"
0,"6084f137-4832-448c-8daa-8a839696fd13","1466.65","7","20","200"
0,"9d7c349d-c6b7-4521-b4db-3dc0e97dcbe8","5750","17","65","600"
0,"6084f137-4832-448c-8daa-8a839696fd13","2468","9","32","300"
0,"ce36afbf-41c2-4e13-b1bc-45d5211f16e6","3508","9","24","280"
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","12665","24","63",720
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","30000","51","130","2075"
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","1667.5","44","132","1649"
4,"6e119344-9d03-422b-9ec2-dbd090839d25","15802","23","116","918"
1,"6084f137-4832-448c-8daa-8a839696fd13","56773","90","187",2700
4,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","44022","54","189",1620
4,"03070f16-c3c1-4954-b296-0378d9c89cc1","66700","68","158","2500"
4,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","21000","32","111",960
4,"0315c069-e9f7-4637-8b63-9bd5df8853ec","73068","27","103","1102"
1,"68803dcb-9459-4104-a19e-ded19779cdf5","13340","60","135",1620
1,"68803dcb-9459-4104-a19e-ded19779cdf5","10240","61","144",1647
1,"68803dcb-9459-4104-a19e-ded19779cdf5","18035","24","60",648
1,"68803dcb-9459-4104-a19e-ded19779cdf5","10240","61","144",1647
1,"68803dcb-9459-4104-a19e-ded19779cdf5","2","67","158",1809
4,"6084f137-4832-448c-8daa-8a839696fd13","46690","24","140",648
1,"68803dcb-9459-4104-a19e-ded19779cdf5","15207.6","25","33","1000"
1,"68803dcb-9459-4104-a19e-ded19779cdf5","10672","24","46",648
4,"fe58bc41-2630-4e27-a4de-8956a716a56e","38867","46","165",1564
4,"68803dcb-9459-4104-a19e-ded19779cdf5","33701.41","30","131",1020
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","6403.2","12","31","357"
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","8268.8","17","48","537"
0,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","1733","6","26","200"
0,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","1733","6","30","200"
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","11332","13","27",442
0,"6084f137-4832-448c-8daa-8a839696fd13","4300","10","33",210
1,"9d7c349d-c6b7-4521-b4db-3dc0e97dcbe8","41273.96","43","109",903
1,"68803dcb-9459-4104-a19e-ded19779cdf5","5853","52","115","2000"
1,"68803dcb-9459-4104-a19e-ded19779cdf5","21079","19","47",399
1,"68803dcb-9459-4104-a19e-ded19779cdf5","7528","12","27","487"
1,"68803dcb-9459-4104-a19e-ded19779cdf5","8802","16","34","639"
1,"68803dcb-9459-4104-a19e-ded19779cdf5","19067","24","60",504
1,"68803dcb-9459-4104-a19e-ded19779cdf5","11504","16","39","584"
1,"68803dcb-9459-4104-a19e-ded19779cdf5","22144","22","50","856"
1,"68803dcb-9459-4104-a19e-ded19779cdf5","10532","12","26","480"
1,"68803dcb-9459-4104-a19e-ded19779cdf5","15341","12","28",456
4,"fe58bc41-2630-4e27-a4de-8956a716a56e","60030","43","165",1634
0,"9d7c349d-c6b7-4521-b4db-3dc0e97dcbe8","2980","8","22","283"
0,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","13225","12","50","400"
0,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","3800","26","19",650
0,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","25042","19","85",475
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","15652","36","90","1378"
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","29035","91","212",2275
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","25252","45","127","1400"
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","36386","33","73","1093"
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","11000","24","61","980"
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","54933","41","173",1025
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","15000","24","60",600
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","5353","25","65","895"
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","16200","26","80",572
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","25435","24","52",528
4,"9d7c349d-c6b7-4521-b4db-3dc0e97dcbe8","84042","44","198",968
4,"9d7c349d-c6b7-4521-b4db-3dc0e97dcbe8","28014","30","118",660
4,"9d7c349d-c6b7-4521-b4db-3dc0e97dcbe8","76705","38","149",836
0,"9d7c349d-c6b7-4521-b4db-3dc0e97dcbe8","7030.18","12","46","451"
4,"03070f16-c3c1-4954-b296-0378d9c89cc1","70702","14","54",406
4,"0315c069-e9f7-4637-8b63-9bd5df8853ec","20587","47","181",1363
4,"fe58bc41-2630-4e27-a4de-8956a716a56e","90045","52","268",1508
1,"68803dcb-9459-4104-a19e-ded19779cdf5","123400","38","123",1102
1,"68803dcb-9459-4104-a19e-ded19779cdf5","38019","37","90",1073
1,"68803dcb-9459-4104-a19e-ded19779cdf5","25042","35","70",1015
1,"68803dcb-9459-4104-a19e-ded19779cdf5","8004","12","24","468"
1,"68803dcb-9459-4104-a19e-ded19779cdf5","12019","18","37",522
1,"68803dcb-9459-4104-a19e-ded19779cdf5","3644","12","24","487"
1,"68803dcb-9459-4104-a19e-ded19779cdf5","16094","24","41","950"
1,"68803dcb-9459-4104-a19e-ded19779cdf5","15194.26","18","36","600"
1,"68803dcb-9459-4104-a19e-ded19779cdf5","3996","6","13",216
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","20413","37","106",1332
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","7200","12","33",432
4,"68803dcb-9459-4104-a19e-ded19779cdf5","114724","54","142","1348"
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","11700","33","80","1300"
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","11533.9","23","53","800"
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","19380","40","71","1495"
4,"03070f16-c3c1-4954-b296-0378d9c89cc1","34157","42","149",1386
0,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","4000","31","108","1000"
4,"0315c069-e9f7-4637-8b63-9bd5df8853ec","88822","43","165",1419
1,"9d7c349d-c6b7-4521-b4db-3dc0e97dcbe8","133400","108","300",3564
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","11711","21","40",420
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","36612","25","57",500
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","30053.58","24","44","957"
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","43355","14","70",280
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","4477","12","22",240
4,"ce36afbf-41c2-4e13-b1bc-45d5211f16e6","66700","32","130","1300"
0,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","4000","5","116",100
4,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","33350","28","79",560
4,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","200000","35","120",945
4,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","16008","16","47",432
4,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","20010","14","38",378
4,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","33350","28","79",756
4,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","16008","16","47",432
4,"0315c069-e9f7-4637-8b63-9bd5df8853ec","21344","2","75",54
0,"68803dcb-9459-4104-a19e-ded19779cdf5","8100","20","102","600"
4,"fe58bc41-2630-4e27-a4de-8956a716a56e","48669","36","130",864
4,"fe58bc41-2630-4e27-a4de-8956a716a56e","30682","33","134","1300"
1,"6084f137-4832-448c-8daa-8a839696fd13","13650","15","41",360
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","42000","53","144",1643
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","33169","70","164",2170
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","50025","48","188","1465"
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","27890","24","65",744
4,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","26680","38","90","1200"
4,"6084f137-4832-448c-8daa-8a839696fd13","102451","54","227",1674
4,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","4.7","90","270",2520
4,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","160080","58","236","2100"
4,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","26680","38","90","1200"
1,"68803dcb-9459-4104-a19e-ded19779cdf5","15541","41","108",1148
1,"68803dcb-9459-4104-a19e-ded19779cdf5","4002","13","23",364
1,"68803dcb-9459-4104-a19e-ded19779cdf5","18610","21","51",588
1,"68803dcb-9459-4104-a19e-ded19779cdf5","16200","22","50",616
1,"68803dcb-9459-4104-a19e-ded19779cdf5","21000","19","46",532
1,"68803dcb-9459-4104-a19e-ded19779cdf5","23596","32","72",896
1,"68803dcb-9459-4104-a19e-ded19779cdf5","6003","10","22","346"
1,"68803dcb-9459-4104-a19e-ded19779cdf5","32016","33","72",1155
1,"68803dcb-9459-4104-a19e-ded19779cdf5","18610","21","51",735
1,"68803dcb-9459-4104-a19e-ded19779cdf5","16675","36","93","1429"
1,"68803dcb-9459-4104-a19e-ded19779cdf5","20008.13","21","49",462
1,"68803dcb-9459-4104-a19e-ded19779cdf5","15341","28","64",616
1,"68803dcb-9459-4104-a19e-ded19779cdf5","3402","38","65",836
1,"68803dcb-9459-4104-a19e-ded19779cdf5","16000","12","32","485"
4,"9d7c349d-c6b7-4521-b4db-3dc0e97dcbe8","28000","22","80",484
4,"68803dcb-9459-4104-a19e-ded19779cdf5","52026","28","150",616
4,"68803dcb-9459-4104-a19e-ded19779cdf5","52279.46","32","150",704
4,"68803dcb-9459-4104-a19e-ded19779cdf5","36685","46","250","1800"
4,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","116725","39","185",1521
4,"6084f137-4832-448c-8daa-8a839696fd13","2.2","36","110",1404
4,"6084f137-4832-448c-8daa-8a839696fd13","1334667","42","185",1638
1,"68803dcb-9459-4104-a19e-ded19779cdf5","4425","6","47",234
1,"68803dcb-9459-4104-a19e-ded19779cdf5","30015","35","100",910
1,"68803dcb-9459-4104-a19e-ded19779cdf5","15828","36","89",936
1,"68803dcb-9459-4104-a19e-ded19779cdf5","21100","28","58",728
1,"68803dcb-9459-4104-a19e-ded19779cdf5","23450.6","44","83",1144
1,"68803dcb-9459-4104-a19e-ded19779cdf5","6140","12","20","358"
1,"68803dcb-9459-4104-a19e-ded19779cdf5","14259.8","18","42",594
1,"68803dcb-9459-4104-a19e-ded19779cdf5","1656","7","14",231
1,"68803dcb-9459-4104-a19e-ded19779cdf5","8537.6","12","29","269"
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","12000","27","63",810
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","19343","19","45",570
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","19771","24","60",720
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","7700","18","47","735"
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","18539","6","36",180
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","34684","13","32","500"
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","17694","24","70",720
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","4000","33","86",990
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","32016","24","68","890"
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","26277","36","110",1332
4,"68803dcb-9459-4104-a19e-ded19779cdf5","28280","42","141",1554
4,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","20010","17","62",629
1,"68803dcb-9459-4104-a19e-ded19779cdf5","11645","7","24","242"
1,"68803dcb-9459-4104-a19e-ded19779cdf5","3112","5","12",185
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","28014","30","73","1159"
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","20010","24","51",816
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","46690","28","80","1100"
4,"fe58bc41-2630-4e27-a4de-8956a716a56e","20010","12","60",408
4,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","15988","17","65",578
4,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","44415.88","36","145",1224
4,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","20010","31","103",651
1,"68803dcb-9459-4104-a19e-ded19779cdf5","12000","42","112",882
1,"68803dcb-9459-4104-a19e-ded19779cdf5","46900","77","145",1617
1,"68803dcb-9459-4104-a19e-ded19779cdf5","19791","33","95",693
1,"68803dcb-9459-4104-a19e-ded19779cdf5","18170","26","64",546
4,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","68701","69","176",1449
4,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","160747","62","230",1736
4,"68803dcb-9459-4104-a19e-ded19779cdf5","43580","60","183",1680
4,"fe58bc41-2630-4e27-a4de-8956a716a56e","66700","21","101",588
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","10000","30","74",840
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","18718.5","31","68",868
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","16439.8","18","44","700"
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","10107.30","19","42",532
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","12006","20","45",500
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","23345","33","86",825
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","19125.8","33","75",825
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","27432","35","85",875
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","2221110","12","19",384
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","30015","40","90",1280
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","10012","22","45",704
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","1.4","17","40",544
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","10341","18","46",576
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","18718.5","31","68",992
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","4754","6","10","173"
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","10792.7","18","40",360
4,"fff070d0-e707-4b47-989e-2e827810b1bd","76518.24","32","190",640
4,"fe58bc41-2630-4e27-a4de-8956a716a56e","26680","30","107",600
4,"079df197-b9cb-46c2-947b-9b34f655ebe3","40020","29","120",580
4,"2921ca49-e4e1-4d7c-93d9-a29e525fec7b","67601","15","72",300
0,"51ce7fa0-4989-4002-abd6-9f3bf7aa4c93","30000","14","72","571"
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","4160","6","21",120
4,"36976fe1-85dd-4809-9b1a-d7d47bf0e53d","40020","19","69",380
1,"6084f137-4832-448c-8daa-8a839696fd13","18717","11","22","390"
4,"f856bdb7-4a32-479e-865f-4d7a85707d74","76562","40","162",1440
4,"7b13e4ed-d177-4f34-a2c6-a1ad46d96bab","35330","11","68",396
4,"2921ca49-e4e1-4d7c-93d9-a29e525fec7b","26680","40","174",1440
1,"68803dcb-9459-4104-a19e-ded19779cdf5","246660.67","19","40","700"
4,"ac4a379f-f7bd-41f9-bedf-fca3f331719f","104719","45","200",1035
4,"2921ca49-e4e1-4d7c-93d9-a29e525fec7b","11865","32","156",736
4,"d294e29f-16a9-45aa-9e48-d557b8a68922","24637","28","135",644
4,"KM-A576A822-F9A8-4CE8-993D-2322D966120A","82574.6","30","131",690
1,"68803dcb-9459-4104-a19e-ded19779cdf5","17429","24","52","859"
1,"CS-3A90ABCD-417A-48E7-927E-DDA427035184","9232","7","9","185"
1,"68803dcb-9459-4104-a19e-ded19779cdf5","4500","6","21","180"
1,"68803dcb-9459-4104-a19e-ded19779cdf5","10320","21","65",420
1,"80015907-f175-47f7-b8cd-3f9bf96155bb","15180.92","22","56",770
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","2580","14","51",504
1,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","3700","12","29",240
1,"68803dcb-9459-4104-a19e-ded19779cdf5","4000","12","18",444
1,"HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","1.7","36","100",1332
4,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","188761","40","230","1500"
4,"NB-78334BB2-0C25-49A8-B07F-6B2ADF0353C4","25838","18","84",360
1,"68803dcb-9459-4104-a19e-ded19779cdf5","16602","25","69",500
1,"68803dcb-9459-4104-a19e-ded19779cdf5","6","41","116",820
1,"68803dcb-9459-4104-a19e-ded19779cdf5","11422","17","57",340
1,"68803dcb-9459-4104-a19e-ded19779cdf5","8525.6","8","21",160
1,"68803dcb-9459-4104-a19e-ded19779cdf5","26680","21","80",567
4,"68803dcb-9459-4104-a19e-ded19779cdf5","66700","46","273",1242
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","13949","30","82",810
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","10500","24","66",648
0,"68803dcb-9459-4104-a19e-ded19779cdf5","700","9","25","300"
0,"68803dcb-9459-4104-a19e-ded19779cdf5","6300","18","67","540"
1,"68803dcb-9459-4104-a19e-ded19779cdf5","10672","31","96",1085
1,"68803dcb-9459-4104-a19e-ded19779cdf5","36018","50","120","1530"
1,"68803dcb-9459-4104-a19e-ded19779cdf5","14007","21","51",735
1,"68803dcb-9459-4104-a19e-ded19779cdf5","14007","30","65",930
1,"68803dcb-9459-4104-a19e-ded19779cdf5","24943.33","20","46",620
1,"68803dcb-9459-4104-a19e-ded19779cdf5","30015","36","77",1116
1,"68803dcb-9459-4104-a19e-ded19779cdf5","1300","5","12",155
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","17008","48","124",1488
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","10800","33","82","1260"
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","12373","35","107",1085
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","11133","39","101",1482
1,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","1082","6","17","139"
4,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","70035","36","190",1368
4,"68803dcb-9459-4104-a19e-ded19779cdf5","13055","14","63","377"
4,"HZ-D84A28DD-A351-41D0-A46A-796F23490A33","66700","36","141",1368
0,"e59a3b66-2d4c-4363-bf3d-8852c5526445","3300","16","71","550"
0,"30f4ba21-8d70-466d-a413-38feb117b953","4826","11","36","400"
"5","a7ff532e-9d9c-4672-959a-3d13bc449c95","18009","36","136",1368
"5","a7ff532e-9d9c-4672-959a-3d13bc449c95","33350","40","123",1520
4,"7da03921-ce17-45be-b436-34694d8638cc","26680","48","156",1248
1,"HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","4602.3","18","90",468
1,"HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","2800","18","60",468
1,"HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","2800","18","60",468
1,"HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","4","18","54",396
"5","HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","33000","51","143",1122
1,"HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","6993","22","31","700"
4,"30f4ba21-8d70-466d-a413-38feb117b953","66000","46","150",1012
4,"30f4ba21-8d70-466d-a413-38feb117b953","3.4","42","138",924
4,"30f4ba21-8d70-466d-a413-38feb117b953","4.9","45","147",990
4,"30f4ba21-8d70-466d-a413-38feb117b953","26400","24","71",720
"5","7da03921-ce17-45be-b436-34694d8638cc","173420","16","69",480
"5","7da03921-ce17-45be-b436-34694d8638cc","264132","120","233",3600
"5","7da03921-ce17-45be-b436-34694d8638cc","20.1","40","217",1200
4,"d92e7be5-d5e7-4a85-88a2-fbcfb84913cf","66000","33","120",990
4,"cf614ac4-e034-4190-ac9f-57aeb1964c93","133400","75","213",1950
4,"e59a3b66-2d4c-4363-bf3d-8852c5526445","67367","48","112",1248
4,"e59a3b66-2d4c-4363-bf3d-8852c5526445","8","46","200",1196
4,"e59a3b66-2d4c-4363-bf3d-8852c5526445","29348","29","99",754
4,"7f3935a4-ef62-4348-9a73-01484122cd51","42021","57","183",1482
4,"dda0a04a-ac19-462b-a364-93945df40cd7","86710","26","90",858
0,"HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","4700","11","42","350"
4,"cf614ac4-e034-4190-ac9f-57aeb1964c93","85242.6","34","148",1122
"5","cf614ac4-e034-4190-ac9f-57aeb1964c93","66700","31","116",1023
"5","cf614ac4-e034-4190-ac9f-57aeb1964c93","266800","28","150",588
4,"e59a3b66-2d4c-4363-bf3d-8852c5526445","113390","51","220",1071
4,"e59a3b66-2d4c-4363-bf3d-8852c5526445","66700","41","200",861
1,"HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","20010","24","30","800"
1,"HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","20010","10","15",210
1,"HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","15000","22","47",462
1,"HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","23345","31","62",651
4,"HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","73370","38","148",1406
"5","HF34D8FF7E-BE50-4741-83FF-1A95814F1B7F","17800","25","110",925
4,"a7ff532e-9d9c-4672-959a-3d13bc449c95","180","58","180",2146
"5","a7ff532e-9d9c-4672-959a-3d13bc449c95","93380","31","144",1147
4,"1a1ef5e4-cc69-4de2-bd65-915514df047c","68034","83","280",2075
4,"7f3935a4-ef62-4348-9a73-01484122cd51","133400","68","201",1700
4,"cf614ac4-e034-4190-ac9f-57aeb1964c93","99800","42","152",1050
"5","cf614ac4-e034-4190-ac9f-57aeb1964c93","200100","23","100","800"
4,"17d01115-9cb3-4a11-a36c-88b13f3a8fa0","46690","28","89",896
4,"079df197-b9cb-46c2-947b-9b34f655ebe3","206770","93","300",2976
0,"9432e1ec-3a50-4f57-b81c-39076f61c461","3200","16","58",512
4,"HS296484F9-715A-48FB-AF0C-A17D3C9D1A84","4.4","33","150",1056
