typeNameIndex,cityGuid,classCount,teacher,student
4,"SZ-0E75FB72-02C4-467F-9867-A91344D9E89C","60","215",1860
1,"NJ-7CE134E5-5618-43A4-B857-9BA78D20DCD0","33","102",1254
1,"NJ-7CE134E5-5618-43A4-B857-9BA78D20DCD0","48","170",1824
4,"16ea6247-0f5a-43cd-b393-ef3f9ffc1d4d","44","238",1672
4,"NJ-7CE134E5-5618-43A4-B857-9BA78D20DCD0","27","120",1026
4,"NJ-7CE134E5-5618-43A4-B857-9BA78D20DCD0","19","100","640"
4,"NJ-7CE134E5-5618-43A4-B857-9BA78D20DCD0","58","236","2100"
1,"16ea6247-0f5a-43cd-b393-ef3f9ffc1d4d","63","162",2394
1,"SZ-0E75FB72-02C4-467F-9867-A91344D9E89C","24","58",600
1,"SZ-0E75FB72-02C4-467F-9867-A91344D9E89C","38","98",950
1,"SZ-0E75FB72-02C4-467F-9867-A91344D9E89C","27","69",675
1,"SZ-0E75FB72-02C4-467F-9867-A91344D9E89C","23","64",575
1,"SZ-0E75FB72-02C4-467F-9867-A91344D9E89C","23","64",506
1,"SZ-0E75FB72-02C4-467F-9867-A91344D9E89C","24","53","900"
1,"SZ-0E75FB72-02C4-467F-9867-A91344D9E89C","13","34","531"
1,"SZ-0E75FB72-02C4-467F-9867-A91344D9E89C","36","50",792
1,"SZ-0E75FB72-02C4-467F-9867-A91344D9E89C","45","200",990
4,"SZ-0E75FB72-02C4-467F-9867-A91344D9E89C","42","130",924
4,"SZ-0E75FB72-02C4-467F-9867-A91344D9E89C","23","93","921"
1,"NJ-7CE134E5-5618-43A4-B857-9BA78D20DCD0","25","75",550
1,"NJ-7CE134E5-5618-43A4-B857-9BA78D20DCD0","25","75",550
4,"NJ-7CE134E5-5618-43A4-B857-9BA78D20DCD0","13","66","507"
1,"16ea6247-0f5a-43cd-b393-ef3f9ffc1d4d","12","36","450"
1,"NJ-7CE134E5-5618-43A4-B857-9BA78D20DCD0","51","144",1479
1,"NJ-7CE134E5-5618-43A4-B857-9BA78D20DCD0","51","144",1479
4,"NJ-7CE134E5-5618-43A4-B857-9BA78D20DCD0","44","143",1276
0,"ZZ-DF4AB8EE-8594-46A0-B042-360055AE973F","9","40","350"
0,"7001d56a-676f-4114-985b-2c4095edcc76","12","53","400"
4,"efc9bdd1-a0f4-4433-8291-679b7f7c9a68","54","242",1566
1,"ab127736-1049-4e7d-a209-24822557be77","49","119",1421
1,"2ccf6c00-9d41-4610-b172-6bc5a4deca92","34","86",884
1,"2ccf6c00-9d41-4610-b172-6bc5a4deca92","24","61",624
4,"a781918b-e9d8-4410-866e-6d29ae75f253","66","252",2376
4,"e4dde253-a656-4fab-9d2d-0437004ef7a0","60","200",1380
4,"e4dde253-a656-4fab-9d2d-0437004ef7a0","60","200",1620
"5","5fa36089-4519-49b3-bea7-9ac40f7bf0b2","25","96",675
4,"5fa36089-4519-49b3-bea7-9ac40f7bf0b2","66","300",1584
4,"b92619fd-6ba6-4a8d-8fba-3f35b8d2cff7","40","160",960
4,"ce7db583-1c4f-45fd-97ef-38545e43527a","58","280",1392
4,"2ccf6c00-9d41-4610-b172-6bc5a4deca92","27","114",837
4,"b92619fd-6ba6-4a8d-8fba-3f35b8d2cff7","40","246",1240
4,"b92619fd-6ba6-4a8d-8fba-3f35b8d2cff7","60","300","1600"
4,"7001d56a-676f-4114-985b-2c4095edcc76","41","151",1271
4,"7001d56a-676f-4114-985b-2c4095edcc76","68","260",2108
1,"ZZ-DF4AB8EE-8594-46A0-B042-360055AE973F","72","200","2400"
1,"ZZ-DF4AB8EE-8594-46A0-B042-360055AE973F","36","105",1368
"5","ZZ-DF4AB8EE-8594-46A0-B042-360055AE973F","30","81",1140
1,"ZZ-DF4AB8EE-8594-46A0-B042-360055AE973F","34","129","1318"
1,"ZZ-DF4AB8EE-8594-46A0-B042-360055AE973F","24","63",912
1,"ZZ-DF4AB8EE-8594-46A0-B042-360055AE973F","14","54","400"
1,"ZZ-DF4AB8EE-8594-46A0-B042-360055AE973F","40","83",1400
0,"a781918b-e9d8-4410-866e-6d29ae75f253","7","26",245
0,"606013d2-9203-4c6c-8eac-df9e77af60c4","12","52","400"
4,"606013d2-9203-4c6c-8eac-df9e77af60c4","32","140",1120
1,"ab127736-1049-4e7d-a209-24822557be77","31","87",682
4,"ab127736-1049-4e7d-a209-24822557be77","36","164",792
4,"36262321-5d11-4a5d-a30d-a1a51e4adf54","24","104",696
4,"36262321-5d11-4a5d-a30d-a1a51e4adf54","56","226",1624
4,"a781918b-e9d8-4410-866e-6d29ae75f253","18","91",522
0,"0f6cf187-1ec6-4ab2-abfc-2fbbebf7871f","22","105","680"
4,"5fa36089-4519-49b3-bea7-9ac40f7bf0b2","74","240",2146
4,"2921ca49-e4e1-4d7c-93d9-a29e525fec7b","40","240",1160
4,"e4dde253-a656-4fab-9d2d-0437004ef7a0","50","200",1300
4,"a66676c8-9fda-402b-a940-38f62891e38d","26","130",676
4,"606013d2-9203-4c6c-8eac-df9e77af60c4","46","198",1196
4,"ce7db583-1c4f-45fd-97ef-38545e43527a","58","226",1508
0,"36262321-5d11-4a5d-a30d-a1a51e4adf54","50","260","1400"
1,"ZZ-DF4AB8EE-8594-46A0-B042-360055AE973F","37","110",1221
1,"ZZ-DF4AB8EE-8594-46A0-B042-360055AE973F","26","74",858
1,"ZZ-DF4AB8EE-8594-46A0-B042-360055AE973F","30","82",990
4,"107686b7-fcff-4842-895f-a9e40bc9cbbc","46","165",1518
4,"107686b7-fcff-4842-895f-a9e40bc9cbbc","55","247",1650
4,"107686b7-fcff-4842-895f-a9e40bc9cbbc","26","84",780
4,"0f6cf187-1ec6-4ab2-abfc-2fbbebf7871f","42","196",1554
4,"a66676c8-9fda-402b-a940-38f62891e38d","18","90",666
4,"ZZ-DF4AB8EE-8594-46A0-B042-360055AE973F","61","216",2257
1,"2ccf6c00-9d41-4610-b172-6bc5a4deca92","7","18",259
1,"a8909831-b15d-4a9c-9fa0-3ed7c91b8e24","38","100",912
"5","5fa36089-4519-49b3-bea7-9ac40f7bf0b2","33","135","1300"
4,"eb226e39-3649-45b6-baf4-d4699ba84482","36","70","1153"
4,"2ccf6c00-9d41-4610-b172-6bc5a4deca92","56","236",1344
1,"ce7db583-1c4f-45fd-97ef-38545e43527a","31","96",744
1,"ab127736-1049-4e7d-a209-24822557be77","24","63",576
4,"107686b7-fcff-4842-895f-a9e40bc9cbbc","63","300",1512
4,"ab127736-1049-4e7d-a209-24822557be77","108","230","4200"
4,"ce7db583-1c4f-45fd-97ef-38545e43527a","90","242",2160
4,"7001d56a-676f-4114-985b-2c4095edcc76","68","260",1428
0,"b92619fd-6ba6-4a8d-8fba-3f35b8d2cff7","8","26","300"
4,"34090e10-486c-41b1-99cc-6a8a7675b77e","36","130",756
"5","b92619fd-6ba6-4a8d-8fba-3f35b8d2cff7","66","257",1386
4,"107686b7-fcff-4842-895f-a9e40bc9cbbc","52","289",1092
4,"7001d56a-676f-4114-985b-2c4095edcc76","66","262",1848
1,"ZZ-DF4AB8EE-8594-46A0-B042-360055AE973F","30","93",840
1,"ZZ-DF4AB8EE-8594-46A0-B042-360055AE973F","30","93",840
1,"ZZ-DF4AB8EE-8594-46A0-B042-360055AE973F","35","92",1225
4,"ZZ-DF4AB8EE-8594-46A0-B042-360055AE973F","37","160",1295
4,"ab127736-1049-4e7d-a209-24822557be77","80","288",2800
"5","ZZ-DF4AB8EE-8594-46A0-B042-360055AE973F","36","167",1260
4,"ZZ-DF4AB8EE-8594-46A0-B042-360055AE973F","37","160",1295
"5","ZZ-DF4AB8EE-8594-46A0-B042-360055AE973F","36","167",1152
4,"ZZ-DF4AB8EE-8594-46A0-B042-360055AE973F","37","160",1184
4,"7001d56a-676f-4114-985b-2c4095edcc76","68","260",2176
0,"ce7db583-1c4f-45fd-97ef-38545e43527a","19","80",608
4,"5fa36089-4519-49b3-bea7-9ac40f7bf0b2","26","100",1014
4,"ce7db583-1c4f-45fd-97ef-38545e43527a","54","270",2106
0,"ZZ-DF4AB8EE-8594-46A0-B042-360055AE973F","18","68",648
4,"ce7db583-1c4f-45fd-97ef-38545e43527a","72","264",2592
"5","7001d56a-676f-4114-985b-2c4095edcc76","50","220",1800
4,"107686b7-fcff-4842-895f-a9e40bc9cbbc","63","220",2268
4,"5fa36089-4519-49b3-bea7-9ac40f7bf0b2","41","170",1476
4,"34090e10-486c-41b1-99cc-6a8a7675b77e","70","47",1610
4,"0f6cf187-1ec6-4ab2-abfc-2fbbebf7871f","43","230",989
4,"107686b7-fcff-4842-895f-a9e40bc9cbbc","50","231",1150
4,"0f6cf187-1ec6-4ab2-abfc-2fbbebf7871f","46","212",1058
1,"ZZ-DF4AB8EE-8594-46A0-B042-360055AE973F","36","115",828
1,"ZZ-DF4AB8EE-8594-46A0-B042-360055AE973F","30","87",690
1,"ZZ-DF4AB8EE-8594-46A0-B042-360055AE973F","24","65",720
1,"ZZ-DF4AB8EE-8594-46A0-B042-360055AE973F","6","13","163"
1,"ZZ-DF4AB8EE-8594-46A0-B042-360055AE973F","12","36",360
4,"0f6cf187-1ec6-4ab2-abfc-2fbbebf7871f","64","297",1920
1,"ZZ-DF4AB8EE-8594-46A0-B042-360055AE973F","36","136",1080
4,"ZZ-DF4AB8EE-8594-46A0-B042-360055AE973F","68","200",2040
4,"d418bdc3-7eac-488d-9aa0-dd1ca41f91eb","34","151",918
0,"425a8c14-3f4c-4584-afa1-12352a2ba831","15","48","515"
1,"e221c07a-0788-4e32-a01e-2d6cbd2b8a0b","7","23","227"
1,"XA-41D1D1BB-B28D-43C2-89B6-F524ABD46651","39","106",1053
1,"XA-41D1D1BB-B28D-43C2-89B6-F524ABD46651","49","119",1323
1,"XA-41D1D1BB-B28D-43C2-89B6-F524ABD46651","20","56",540
1,"XA-41D1D1BB-B28D-43C2-89B6-F524ABD46651","20","99",680
1,"XA-41D1D1BB-B28D-43C2-89B6-F524ABD46651","50","132",1700
1,"XA-41D1D1BB-B28D-43C2-89B6-F524ABD46651","23","65",782
4,"55b7b13f-65b3-433b-98b0-84679e036b7f","32","112",1088
1,"XA-41D1D1BB-B28D-43C2-89B6-F524ABD46651","24","60",816
1,"XA-41D1D1BB-B28D-43C2-89B6-F524ABD46651","12","28","360"
1,"XA-41D1D1BB-B28D-43C2-89B6-F524ABD46651","23","48","936"
1,"XA-41D1D1BB-B28D-43C2-89B6-F524ABD46651","18","45",396
1,"XA-41D1D1BB-B28D-43C2-89B6-F524ABD46651","11","26","384"
1,"XA-41D1D1BB-B28D-43C2-89B6-F524ABD46651","23","48","936"
1,"XA-41D1D1BB-B28D-43C2-89B6-F524ABD46651","18","26",396
0,"fb07d9c5-3e7f-45d9-b5ce-81df810bc6a4","11","52",242
4,"fb07d9c5-3e7f-45d9-b5ce-81df810bc6a4","50","155",1100
4,"22560de3-3ca2-4be5-a0bf-850365237a14","16","104",352
1,"XA-41D1D1BB-B28D-43C2-89B6-F524ABD46651","22","94",484
1,"XA-41D1D1BB-B28D-43C2-89B6-F524ABD46651","32","117",1216
1,"XA-41D1D1BB-B28D-43C2-89B6-F524ABD46651","36","86",1368
1,"XA-41D1D1BB-B28D-43C2-89B6-F524ABD46651","24","60",912
1,"XA-41D1D1BB-B28D-43C2-89B6-F524ABD46651","14","33",350
1,"XA-41D1D1BB-B28D-43C2-89B6-F524ABD46651","22","33",550
1,"XA-41D1D1BB-B28D-43C2-89B6-F524ABD46651","15","34",375
1,"XA-41D1D1BB-B28D-43C2-89B6-F524ABD46651","22","94",550
4,"XA-41D1D1BB-B28D-43C2-89B6-F524ABD46651","26","99",650
4,"22560de3-3ca2-4be5-a0bf-850365237a14","42","165",924
4,"425a8c14-3f4c-4584-afa1-12352a2ba831","83","293",1826
4,"fb07d9c5-3e7f-45d9-b5ce-81df810bc6a4","50","189",1100
4,"55b7b13f-65b3-433b-98b0-84679e036b7f","31","124",682
4,"22560de3-3ca2-4be5-a0bf-850365237a14","28","19",616
4,"22560de3-3ca2-4be5-a0bf-850365237a14","28","19",952
1,"XA-41D1D1BB-B28D-43C2-89B6-F524ABD46651","46","125",1012
1,"XA-41D1D1BB-B28D-43C2-89B6-F524ABD46651","48","140",1056
1,"XA-41D1D1BB-B28D-43C2-89B6-F524ABD46651","48","140",1824
1,"XA-41D1D1BB-B28D-43C2-89B6-F524ABD46651","38","110",988
1,"XA-41D1D1BB-B28D-43C2-89B6-F524ABD46651","25","74",650
1,"XA-41D1D1BB-B28D-43C2-89B6-F524ABD46651","39","112",858
1,"XA-41D1D1BB-B28D-43C2-89B6-F524ABD46651","7","21",154
1,"XA-41D1D1BB-B28D-43C2-89B6-F524ABD46651","12","30",264
0,"22560de3-3ca2-4be5-a0bf-850365237a14","10","55",290
4,"22560de3-3ca2-4be5-a0bf-850365237a14","28","128",812
1,"XA-41D1D1BB-B28D-43C2-89B6-F524ABD46651","28","69",812
1,"XA-41D1D1BB-B28D-43C2-89B6-F524ABD46651","36","81",1044
1,"XA-41D1D1BB-B28D-43C2-89B6-F524ABD46651","19","43",703
4,"XA-41D1D1BB-B28D-43C2-89B6-F524ABD46651","30","119",1110
1,"XA-41D1D1BB-B28D-43C2-89B6-F524ABD46651","24","71",792
1,"XA-41D1D1BB-B28D-43C2-89B6-F524ABD46651","21","67",693
1,"XA-41D1D1BB-B28D-43C2-89B6-F524ABD46651","12","35",396
4,"XA-41D1D1BB-B28D-43C2-89B6-F524ABD46651","14","69","549"
4,"XA-41D1D1BB-B28D-43C2-89B6-F524ABD46651","8","52","270"
4,"XA-41D1D1BB-B28D-43C2-89B6-F524ABD46651","47","173",987
4,"XA-41D1D1BB-B28D-43C2-89B6-F524ABD46651","18","75",504
4,"XA-41D1D1BB-B28D-43C2-89B6-F524ABD46651","47","173",1316
4,"XA-41D1D1BB-B28D-43C2-89B6-F524ABD46651","65","270",1820
4,"XA-41D1D1BB-B28D-43C2-89B6-F524ABD46651","18","82",432
4,"XA-41D1D1BB-B28D-43C2-89B6-F524ABD46651","60","206",1440
4,"XA-41D1D1BB-B28D-43C2-89B6-F524ABD46651","27","90",648
4,"XA-41D1D1BB-B28D-43C2-89B6-F524ABD46651","14","46",448
4,"54e373bb-cca8-4469-8206-ecbbac49ffb3","29","138",928
4,"61495e84-855b-4444-829c-ff0971620ffd","54","200",1728
4,"61495e84-855b-4444-829c-ff0971620ffd","60","89","1853"
4,"ece6a625-8a8e-433d-8f1d-d8028f51e33c","60","121",1800
4,"ece6a625-8a8e-433d-8f1d-d8028f51e33c","62","230",1860
4,"54e373bb-cca8-4469-8206-ecbbac49ffb3","36","170",1368
1,"f19c339e-ad53-4ac3-8f84-a9265c847928","48","58",1248
4,"f19c339e-ad53-4ac3-8f84-a9265c847928","100","182","3800"
1,"f19c339e-ad53-4ac3-8f84-a9265c847928","15","41","600"
4,"076ffc13-9e30-4dc2-96de-b03d66b43166","71","298",1562
4,"3f480fed-2184-4b7c-9ac5-8a07b96465c8","49","220",1813
4,"07ac3300-ab29-4118-a646-cb8fbe4f4bcd","56","175",1904
4,"947b8848-1731-4efd-8176-9f32b469491f","34","153",714
4,"27de7beb-052c-4fec-81b7-bf3d00b06812","44","181",924
1,"6a115e9c-343c-4eea-ace5-4c757ab038f2","12","39",252
1,"6a115e9c-343c-4eea-ace5-4c757ab038f2","18","48",378
1,"6a115e9c-343c-4eea-ace5-4c757ab038f2","18","50",504
1,"6a115e9c-343c-4eea-ace5-4c757ab038f2","20","52",560
4,"87a78e69-7df5-492b-9b8f-5283de2d2470","65","238",1820
1,"6a115e9c-343c-4eea-ace5-4c757ab038f2","18","43",504
1,"6a115e9c-343c-4eea-ace5-4c757ab038f2","18","50",450
1,"NC-D67474FC-0E4B-4141-BACC-60A7E4C2CA0B","21","43",525
1,"6a115e9c-343c-4eea-ace5-4c757ab038f2","26","68",650
1,"NC-D67474FC-0E4B-4141-BACC-60A7E4C2CA0B","17","43",425
1,"6a115e9c-343c-4eea-ace5-4c757ab038f2","12","28",384
"5","6a115e9c-343c-4eea-ace5-4c757ab038f2","12","34",384
1,"6a115e9c-343c-4eea-ace5-4c757ab038f2","11","24",352
1,"6a115e9c-343c-4eea-ace5-4c757ab038f2","26","61",832
"5","6a115e9c-343c-4eea-ace5-4c757ab038f2","36","144",1044
"5","124206b2-9d33-4aec-af82-3a6f7f17aa2c","80","295",2320
4,"c1da7340-46ae-45af-96f1-6a0a6f10d551","40","154",1440
1,"124206b2-9d33-4aec-af82-3a6f7f17aa2c","40","113",1440
4,"c1da7340-46ae-45af-96f1-6a0a6f10d551","65","256",2340
4,"87a78e69-7df5-492b-9b8f-5283de2d2470","60","270",2160
4,"87a78e69-7df5-492b-9b8f-5283de2d2470","60","270",2160
4,"07ac3300-ab29-4118-a646-cb8fbe4f4bcd","48","126",1728
1,"6a115e9c-343c-4eea-ace5-4c757ab038f2","12","41",276
1,"6a115e9c-343c-4eea-ace5-4c757ab038f2","14","37",322
1,"6a115e9c-343c-4eea-ace5-4c757ab038f2","15","46",345
1,"6a115e9c-343c-4eea-ace5-4c757ab038f2","6","9","184"
"5","d1770dd8-0031-48e3-948f-a774c8c4a47d","90","186","3099"
4,"6a115e9c-343c-4eea-ace5-4c757ab038f2","25","87",500
1,"6a115e9c-343c-4eea-ace5-4c757ab038f2","39","110",780
1,"6a115e9c-343c-4eea-ace5-4c757ab038f2","6","26","245"
1,"6a115e9c-343c-4eea-ace5-4c757ab038f2","23","67",460
4,"6a115e9c-343c-4eea-ace5-4c757ab038f2","60","190",1200
4,"6a115e9c-343c-4eea-ace5-4c757ab038f2","40","77","1038"
4,"0c54bc42-c74a-40b8-95f4-27147e81c9f4","53","170",1060
0,"0c54bc42-c74a-40b8-95f4-27147e81c9f4","16","106",432
4,"0c54bc42-c74a-40b8-95f4-27147e81c9f4","65","180",1755
4,"0c54bc42-c74a-40b8-95f4-27147e81c9f4","36","180",972
0,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","24","100","700"
0,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","30","160","1000"
0,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","17","70","603"
0,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","13","53","380"
0,"88535016-2609-4cb5-9150-4263d6b0fa20","8","22","200"
0,"f87d74aa-8425-4c91-aeec-19e2ebd451a4","28","110","800"
0,"4b994da8-3732-45fe-9545-b2c3e56effda","6","10","140"
1,"8a323d32-5a5b-4d6f-82c6-a4a17459fe8c","40","140",1080
1,"29abaa03-64c6-4300-9fbe-6da2004b9a1f","20","55",540
1,"29abaa03-64c6-4300-9fbe-6da2004b9a1f","12","36",408
1,"29abaa03-64c6-4300-9fbe-6da2004b9a1f","20","57",680
1,"29abaa03-64c6-4300-9fbe-6da2004b9a1f","32","77",1088
1,"29abaa03-64c6-4300-9fbe-6da2004b9a1f","30","79",1020
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","28","99",952
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","26","102",806
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","35","104",1085
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","35","104",1330
1,"e01d9e85-9c03-462f-9b84-b8c1bdbe712e","31","145",1178
1,"7b79ffd3-1776-48e4-9b2e-6f222b4891f6","16","76","420"
1,"7b79ffd3-1776-48e4-9b2e-6f222b4891f6","28","114",1064
1,"7b79ffd3-1776-48e4-9b2e-6f222b4891f6","72","153","2500"
1,"29abaa03-64c6-4300-9fbe-6da2004b9a1f","30","79",1050
1,"29abaa03-64c6-4300-9fbe-6da2004b9a1f","19","51",665
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","20","40","684"
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","33","105",1155
1,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","40","194",1400
1,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","21","58",462
1,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","27","85",594
1,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","19","62",418
1,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","23","65",667
1,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","23","74",667
1,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","26","81",754
1,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","5","13","181"
4,"e01d9e85-9c03-462f-9b84-b8c1bdbe712e","31","115",899
4,"7b79ffd3-1776-48e4-9b2e-6f222b4891f6","36","169",936
4,"7b79ffd3-1776-48e4-9b2e-6f222b4891f6","72","228",1872
1,"f87d74aa-8425-4c91-aeec-19e2ebd451a4","37","145","900"
1,"c08b767a-17f9-40a8-b56f-a35c06debeeb","27","80",702
1,"c08b767a-17f9-40a8-b56f-a35c06debeeb","64","248",1664
1,"c08b767a-17f9-40a8-b56f-a35c06debeeb","24","64",624
1,"c08b767a-17f9-40a8-b56f-a35c06debeeb","33","98",1089
1,"0a846c5a-2cb8-4489-adc7-c8e5e672da92","14","40",462
4,"7b79ffd3-1776-48e4-9b2e-6f222b4891f6","72","228",2376
4,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","73","219",2409
4,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","90","300",1800
4,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","18","71",360
4,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","14","68","480"
4,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","20","54",400
4,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","35","133",700
4,"e01d9e85-9c03-462f-9b84-b8c1bdbe712e","57","230",1140
4,"7b79ffd3-1776-48e4-9b2e-6f222b4891f6","50","293","2000"
4,"7b79ffd3-1776-48e4-9b2e-6f222b4891f6","38","164",1406
1,"98150175-dc15-4e78-a850-c4914029df2f","27","72","1100"
1,"98150175-dc15-4e78-a850-c4914029df2f","27","74","1100"
1,"98150175-dc15-4e78-a850-c4914029df2f","12","36",444
1,"98150175-dc15-4e78-a850-c4914029df2f","25","41",925
1,"98150175-dc15-4e78-a850-c4914029df2f","18","40",666
4,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","18","71",666
4,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","18","71",666
1,"98150175-dc15-4e78-a850-c4914029df2f","9","21","350"
1,"98150175-dc15-4e78-a850-c4914029df2f","37","114",888
1,"98150175-dc15-4e78-a850-c4914029df2f","27","85",648
1,"98150175-dc15-4e78-a850-c4914029df2f","18","48",432
1,"98150175-dc15-4e78-a850-c4914029df2f","9","21","350"
1,"81be4064-239a-403d-bbbc-db939d487b88","36","123",864
1,"81be4064-239a-403d-bbbc-db939d487b88","36","80",864
1,"81be4064-239a-403d-bbbc-db939d487b88","41","123",861
1,"81be4064-239a-403d-bbbc-db939d487b88","21","70",441
1,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","30","100",630
1,"98150175-dc15-4e78-a850-c4914029df2f","6","14","162"
1,"98150175-dc15-4e78-a850-c4914029df2f","32","40",672
1,"98150175-dc15-4e78-a850-c4914029df2f","20","60",420
4,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","40","194",840
4,"0a846c5a-2cb8-4489-adc7-c8e5e672da92","61","300",1708
1,"98150175-dc15-4e78-a850-c4914029df2f","23","52",644
1,"88535016-2609-4cb5-9150-4263d6b0fa20","26","121",728
1,"88535016-2609-4cb5-9150-4263d6b0fa20","12","108",336
1,"88535016-2609-4cb5-9150-4263d6b0fa20","49","114",1372
1,"88535016-2609-4cb5-9150-4263d6b0fa20","19","55",665
4,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","56","152",1960
4,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","13","74","516"
4,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","66","300",2310
4,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","18","71",630
4,"0a846c5a-2cb8-4489-adc7-c8e5e672da92","53","205",1855
4,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","62","289",1984
1,"4b994da8-3732-45fe-9545-b2c3e56effda","53","137",1696
1,"4b994da8-3732-45fe-9545-b2c3e56effda","25","72",800
1,"4b994da8-3732-45fe-9545-b2c3e56effda","31","117",992
1,"4b994da8-3732-45fe-9545-b2c3e56effda","23","77",736
1,"4b994da8-3732-45fe-9545-b2c3e56effda","60","270","2400"
1,"df664340-2ac4-47ea-8b6e-5a53094772ec","67","231",2613
1,"df664340-2ac4-47ea-8b6e-5a53094772ec","66","202",2574
1,"df664340-2ac4-47ea-8b6e-5a53094772ec","84","276",3276
1,"df664340-2ac4-47ea-8b6e-5a53094772ec","60","34",2340
1,"df664340-2ac4-47ea-8b6e-5a53094772ec","41","146",1599
"5","df664340-2ac4-47ea-8b6e-5a53094772ec","54","169",1404
1,"df6f004c-e5be-419f-9ab8-15c5aae7729b","60","70",1560
4,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","24","102",624
4,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","40","140",1040
4,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","12","69",312
4,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","28","113",644
4,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","22","88",506
4,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","26","99",598
4,"81be4064-239a-403d-bbbc-db939d487b88","28","120",840
4,"81be4064-239a-403d-bbbc-db939d487b88","18","82","662"
4,"81be4064-239a-403d-bbbc-db939d487b88","34","170",1020
4,"81be4064-239a-403d-bbbc-db939d487b88","36","161",1080
4,"81be4064-239a-403d-bbbc-db939d487b88","16","76",480
4,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","30","130",810
4,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","30","110",810
4,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","24","98",648
4,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","42","136",1134
4,"JN-57085039-8CE6-497C-88C0-5961A94A2E20","45","145",1215
4,"88535016-2609-4cb5-9150-4263d6b0fa20","33","149",891
4,"4b994da8-3732-45fe-9545-b2c3e56effda","30","166",1020
4,"81be4064-239a-403d-bbbc-db939d487b88","16","96","651"
4,"81be4064-239a-403d-bbbc-db939d487b88","14","63","570"
4,"df6f004c-e5be-419f-9ab8-15c5aae7729b","105","115",3570
4,"df6f004c-e5be-419f-9ab8-15c5aae7729b","53","256",1802
4,"df664340-2ac4-47ea-8b6e-5a53094772ec","28","151",952
1,"8a323d32-5a5b-4d6f-82c6-a4a17459fe8c","9","32","348"
1,"8a323d32-5a5b-4d6f-82c6-a4a17459fe8c","13","42",273
1,"8a323d32-5a5b-4d6f-82c6-a4a17459fe8c","29","145",609
1,"8a323d32-5a5b-4d6f-82c6-a4a17459fe8c","10","23",210
0,"29abaa03-64c6-4300-9fbe-6da2004b9a1f","7","32",147
4,"7b79ffd3-1776-48e4-9b2e-6f222b4891f6","16","60",608
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","17","45",646
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","12","40","445"
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","36","224","1100"
1,"3ff2bbc9-fa40-415d-8dc5-5f09c8ca60fb","6","15","150"
0,"fdfcd410-6361-4e2c-aa0f-4a92ac1dba86","10","43","300"
1,"a9d455c4-ecc1-46b2-b0d2-2c94a0f1ee5a","21","41","804"
